date,region,product_category,channel,media_spend,promotion_depth,weather_index,seasonality,competitor_pressure,store_execution_score,inventory_availability,pricing_change,unit_sales,revenue,margin
2024-05-26,Midwest,Tea,Convenience,25716.66,26.7,56.52,1.1023,74.67,75.67,87.46,6.81,33746,75693.88,18903.03
2024-05-26,Southeast,Sparkling,Foodservice,21261.59,9.04,48.07,1.1023,41.33,79.15,100.0,-1.3,60024,124413.16,46145.74
2024-05-26,Northeast,Tea,Club,44135.9,16.24,86.08,1.1023,55.17,96.8,89.29,-1.86,52315,107818.51,36921.75
2024-05-26,Midwest,Tea,Convenience,21424.21,18.57,96.76,1.1023,53.62,61.47,84.37,2.35,34973,75169.78,22122.68
2024-05-26,West,Energy,Convenience,41569.01,15.78,48.08,1.1023,43.87,68.38,100.0,-2.47,67844,138948.34,45230.41
2024-05-26,Northeast,Sparkling,Grocery,29615.13,26.33,54.81,1.1023,39.1,85.28,93.52,0.05,50253,105582.31,31848.81
2024-05-26,West,Juice,Convenience,27169.55,12.71,57.24,1.1023,24.54,79.39,83.18,-1.24,45074,93477.02,34883.4
2024-05-26,Southeast,Juice,Dollar,32549.69,15.79,87.16,1.1023,55.84,73.27,99.7,9.52,51726,118968.09,37782.62
2024-05-26,Southeast,Energy,Club,52489.49,27.82,79.26,1.1023,48.71,87.25,97.95,3.47,71301,154931.18,44367.78
2024-05-26,Southeast,Tea,Grocery,21419.51,10.67,54.08,1.1023,29.34,76.32,81.7,7.11,33843,76123.84,28447.36
2024-05-26,Southeast,Energy,Dollar,19761.56,13.85,53.48,1.1023,18.2,100.0,92.66,4.09,75542,165134.27,65715.2
2024-05-26,Southeast,Juice,Convenience,21489.05,20.53,70.74,1.1023,50.0,81.12,100.0,7.79,45473,102934.61,32038.8
2024-05-26,Midwest,Tea,Dollar,21636.64,9.71,65.24,1.1023,61.4,88.82,89.46,-1.86,44640,92003.64,32782.57
2024-05-26,Southwest,Juice,Club,20612.78,15.8,68.75,1.1023,18.43,92.82,80.65,-2.68,25519,52155.01,19861.95
2024-05-26,Southeast,Still,Grocery,19516.79,14.43,74.51,1.1023,48.66,93.15,92.84,0.42,44748,94367.04,33392.13
2024-05-26,Midwest,Energy,Grocery,40059.74,22.13,27.36,1.1023,59.6,86.24,90.91,-0.14,50139,105143.06,31436.51
2024-05-26,Midwest,Juice,Dollar,43072.58,3.63,75.48,1.1023,55.67,76.83,86.41,-3.65,53359,107962.18,40703.79
2024-05-26,Southeast,Sparkling,Dollar,27201.48,22.45,62.55,1.1023,62.0,92.39,90.83,5.81,53378,118604.57,35784.49
2024-05-26,Southeast,Sparkling,Grocery,21623.92,28.62,47.91,1.1023,28.29,86.13,93.38,8.13,74255,168612.66,51286.8
2024-05-26,Midwest,Energy,Grocery,30277.84,31.21,74.02,1.1023,45.61,78.75,88.21,-1.28,51236,106215.12,28142.64
2024-05-26,Southeast,Energy,Dollar,23373.29,32.88,72.59,1.1023,57.72,94.21,88.08,0.87,75890,160751.76,41974.98
2024-05-26,Northeast,Juice,Convenience,45199.91,12.73,52.89,1.1023,67.92,64.16,85.57,-0.88,50581,105285.21,32424.12
2024-05-26,West,Energy,Grocery,23350.35,17.34,92.84,1.1023,85.82,84.91,94.71,5.8,67599,150188.4,43583.36
2024-05-26,Southwest,Still,Dollar,39283.6,10.08,64.18,1.1023,48.27,96.46,87.0,3.38,41405,89893.51,33955.42
2024-05-26,Southwest,Tea,Club,17790.47,16.61,61.51,1.1023,30.19,82.93,90.84,-1.83,39357,81135.7,28647.9
2024-05-26,Northeast,Juice,Club,23426.9,15.52,62.35,1.1023,44.63,90.16,81.29,5.92,41363,92001.13,32204.05
2024-05-26,Southeast,Juice,Convenience,34341.19,26.71,55.47,1.1023,50.45,75.93,91.73,8.21,43333,98470.98,27266.3
2024-05-26,Southwest,Energy,Dollar,25750.95,25.58,78.0,1.1023,48.15,91.97,100.0,5.83,61086,135752.44,41053.21
2024-05-26,Northeast,Energy,Dollar,20545.98,28.33,76.74,1.1023,49.04,71.51,94.03,1.52,61771,131690.52,35054.7
2024-05-26,Midwest,Juice,Convenience,14536.14,29.11,75.33,1.1023,68.88,81.41,89.28,7.09,44674,100463.72,25280.03
2024-05-26,Southeast,Tea,Foodservice,20206.36,26.95,83.43,1.1023,71.55,71.19,88.9,1.02,42985,91193.44,22533.14
2024-05-26,Midwest,Still,Club,59579.92,12.68,79.08,1.1023,51.24,72.61,80.7,2.15,43884,94142.69,31642.3
2024-05-26,Northeast,Tea,Convenience,26047.37,10.23,87.84,1.1023,36.68,89.67,99.28,0.8,46818,99108.59,37896.67
2024-05-26,Southeast,Sparkling,Foodservice,18712.6,2.62,62.7,1.1023,78.42,72.48,90.85,2.45,63590,136810.67,48085.5
2024-05-26,West,Still,Grocery,36218.78,18.01,101.1,1.1023,27.92,78.28,89.14,6.95,51766,116261.73,40001.05
2024-05-26,Southeast,Sparkling,Convenience,72864.54,24.13,54.55,1.1023,63.16,76.06,99.13,-0.38,56378,117948.5,32397.48
2024-05-26,Southwest,Sparkling,Foodservice,25682.3,36.5,90.09,1.1023,92.78,78.8,96.54,-2.68,48758,99643.0,18789.08
2024-05-26,Northeast,Tea,Dollar,40858.77,35.49,92.18,1.1023,29.19,91.7,91.81,-3.04,34374,69992.89,19466.18
2024-05-26,West,Energy,Convenience,36575.56,15.7,58.45,1.1023,34.05,100.0,99.5,6.74,69943,156777.08,58307.03
2024-05-26,Southwest,Juice,Grocery,77022.23,29.75,59.29,1.1023,65.01,97.67,91.0,3.36,40383,87650.42,23757.93
2024-05-26,Midwest,Sparkling,Grocery,62315.47,2.55,56.26,1.1023,43.22,77.93,85.57,0.72,50284,106355.91,42220.41
2024-05-26,Southwest,Energy,Convenience,39694.1,23.51,79.36,1.1023,56.28,95.46,91.8,2.16,66092,141784.47,43483.15
2024-05-26,Southeast,Energy,Club,16696.61,18.04,81.37,1.1023,57.49,74.2,94.6,3.05,64127,138771.1,42541.24
2024-05-26,Midwest,Juice,Foodservice,45380.73,18.63,73.69,1.1023,49.93,77.23,85.88,-3.25,32342,65707.38,20739.99
2024-05-26,Midwest,Tea,Grocery,6357.71,26.05,85.34,1.1023,43.11,65.61,95.19,-1.41,42895,88804.46,24561.07
2024-05-26,Southeast,Energy,Dollar,16262.3,21.45,73.82,1.1023,57.67,87.05,100.0,-0.76,60273,125607.75,38325.89
2024-05-26,Northeast,Juice,Club,27597.19,26.89,87.09,1.1023,30.24,75.47,92.91,-4.08,38777,78110.71,23278.22
2024-05-26,Northeast,Juice,Dollar,27012.01,9.36,79.26,1.1023,21.93,69.03,99.23,-3.41,36107,73239.02,27814.37
2024-05-26,Southeast,Sparkling,Club,47281.7,24.73,57.26,1.1023,45.25,87.03,97.76,0.04,54435,114358.1,34766.51
2024-05-26,Northeast,Still,Club,22201.88,12.01,89.86,1.1023,77.64,69.56,96.9,2.23,55715,119616.7,36656.01
2024-05-26,Southwest,Sparkling,Foodservice,14188.64,6.71,76.79,1.1023,63.06,93.12,93.81,-3.09,63421,129065.45,48126.98
2024-05-26,West,Tea,Convenience,29445.92,25.69,78.2,1.1023,75.41,79.1,94.46,-3.32,36871,74859.67,19265.15
2024-05-26,West,Tea,Club,25209.96,4.67,78.85,1.1023,100.0,90.1,87.64,6.7,40205,90084.05,30429.6
2024-05-26,Midwest,Energy,Grocery,28808.45,20.86,53.78,1.1023,41.0,75.08,100.0,5.02,59293,130766.47,40935.97
2024-05-26,Northeast,Tea,Convenience,30226.04,18.32,79.95,1.1023,97.18,100.0,88.57,0.5,54841,115738.26,33547.37
2024-05-26,West,Still,Foodservice,18689.15,18.47,82.89,1.1023,32.77,88.06,91.11,-6.32,38966,76658.76,26639.0
2024-05-26,Midwest,Still,Convenience,37999.39,3.69,65.65,1.1023,67.38,80.31,100.0,4.88,34096,75097.05,27606.77
2024-05-26,West,Juice,Foodservice,16280.02,17.57,82.08,1.1023,31.47,96.87,100.0,6.2,35055,78177.44,28361.52
2024-05-26,Southeast,Energy,Grocery,21186.7,25.34,36.6,1.1023,46.57,90.96,95.46,3.08,56933,123244.87,37480.55
2024-05-26,West,Energy,Convenience,35462.13,3.61,75.63,1.1023,62.04,78.72,90.33,-3.21,58532,118973.66,44270.16
2024-05-26,Northeast,Juice,Dollar,34974.92,18.55,88.32,1.1023,63.72,67.93,100.0,3.82,43098,93964.38,27284.92
2024-05-26,Southeast,Tea,Club,24856.62,14.11,79.09,1.1023,41.0,77.45,93.04,0.04,55854,117344.13,40644.8
2024-05-26,Northeast,Juice,Dollar,43545.64,3.32,99.57,1.1023,64.76,91.41,88.34,2.45,33672,72440.89,27855.56
2024-05-26,Northeast,Tea,Dollar,46888.75,20.65,58.92,1.1023,67.37,76.49,89.25,2.64,32750,70588.78,20207.24
2024-05-26,West,Tea,Grocery,57226.39,19.05,89.65,1.1023,42.03,84.32,100.0,0.05,37663,79134.76,26145.26
2024-05-26,Southeast,Juice,Foodservice,26945.11,39.84,66.59,1.1023,44.61,82.41,96.68,3.16,36626,79348.06,18322.08
2024-05-26,West,Still,Foodservice,37488.8,31.42,65.02,1.1023,69.79,74.49,90.69,3.55,51891,112843.15,26224.5
2024-05-26,West,Juice,Convenience,22774.16,15.51,78.15,1.1023,54.39,84.01,87.64,-8.72,50666,97123.43,32285.08
2024-05-26,Southeast,Sparkling,Grocery,9622.47,17.68,76.83,1.1023,37.19,71.62,95.86,-6.03,57838,114141.47,37424.38
2024-05-26,Midwest,Energy,Dollar,30849.38,16.68,75.38,1.1023,31.55,87.4,84.82,3.31,50875,110369.83,39315.91
2024-05-26,Southeast,Tea,Foodservice,25802.0,17.81,44.75,1.1023,75.8,79.24,91.07,0.96,50662,107408.83,31456.8
2024-05-26,Southwest,Still,Convenience,44346.14,20.47,79.36,1.1023,35.19,79.09,84.65,2.87,56667,122410.67,39870.09
2024-05-26,West,Tea,Dollar,14569.55,32.02,99.86,1.1023,15.72,86.27,94.05,3.23,48762,105703.76,32009.45
2024-05-26,Southeast,Energy,Grocery,283015.19,22.84,72.09,1.1023,33.09,93.98,90.5,3.1,74342,160950.71,53730.42
2024-05-26,Northeast,Still,Grocery,27589.57,6.89,54.43,1.1023,26.82,96.83,92.58,9.87,42960,99121.11,41279.34
2024-05-26,Northeast,Still,Dollar,30320.28,24.58,64.39,1.1023,46.38,83.48,88.19,4.49,42973,94291.97,28238.76
2024-05-26,Midwest,Energy,Club,19064.84,17.59,69.67,1.1023,64.98,75.06,97.92,1.82,57709,123388.68,37168.03
2024-05-26,West,Energy,Convenience,15430.01,16.24,75.27,1.1023,29.45,65.12,95.64,11.28,64903,151669.93,50930.57
2024-05-26,Midwest,Tea,Dollar,13073.67,15.97,57.45,1.1023,31.22,70.39,100.0,-3.95,34238,69062.51,23545.37
2024-05-26,West,Sparkling,Convenience,73278.64,13.77,63.79,1.1023,57.56,88.88,93.08,6.14,55299,123258.5,42181.41
2024-05-26,Northeast,Juice,Foodservice,22594.82,25.47,86.43,1.1023,30.78,83.68,99.78,1.94,44078,94361.58,29534.46
2024-05-26,Southeast,Tea,Foodservice,24603.53,28.78,98.15,1.1023,38.76,100.0,92.76,8.24,44784,101790.88,31273.58
2024-05-26,West,Juice,Dollar,34409.71,28.86,87.43,1.1023,75.18,78.27,88.92,-0.54,46610,97354.32,23581.66
2024-05-26,Northeast,Sparkling,Convenience,36761.1,15.62,46.05,1.1023,71.64,91.21,100.0,1.67,67513,144147.88,46231.01
2024-05-26,Midwest,Tea,Convenience,60144.43,19.82,69.43,1.1023,50.27,82.15,92.44,3.1,43388,93939.46,29621.43
2024-05-26,Midwest,Juice,Dollar,75050.69,21.33,65.02,1.1023,35.24,74.25,91.81,8.58,43085,98238.83,31083.01
2024-05-26,Midwest,Still,Club,14032.41,4.76,70.93,1.1023,100.0,87.15,83.46,-4.94,21748,43416.18,14504.37
2024-05-26,West,Sparkling,Convenience,26818.99,39.51,84.84,1.1023,57.33,73.68,96.64,2.47,74550,160426.12,33458.75
2024-06-02,Midwest,Juice,Foodservice,31323.14,2.97,62.76,1.0837,22.85,83.14,96.38,4.99,35632,78561.8,33268.32
2024-06-02,Southwest,Tea,Foodservice,22317.96,33.16,63.32,1.0837,73.1,80.53,100.0,1.54,22951,48940.41,11133.86
2024-06-02,Southeast,Juice,Foodservice,21148.76,19.64,51.12,1.0837,45.86,69.39,96.88,1.96,43520,93185.65,28594.94
2024-06-02,Southeast,Energy,Club,19670.09,23.38,74.98,1.0837,85.05,70.62,96.07,-5.38,57797,114847.25,28446.07
2024-06-02,Midwest,Sparkling,Club,18878.08,14.93,90.37,1.0837,71.01,82.57,93.93,4.14,50576,110603.74,34836.74
2024-06-02,West,Tea,Club,54247.61,19.99,78.85,1.0837,44.82,90.38,99.43,0.34,43282,91198.49,30072.7
2024-06-02,Midwest,Still,Dollar,17078.48,12.31,62.47,1.0837,62.71,85.81,92.81,5.7,22175,49220.26,16721.75
2024-06-02,Southwest,Energy,Grocery,23110.17,11.72,70.65,1.0837,47.12,82.25,93.95,1.76,45732,97731.07,34770.19
2024-06-02,Midwest,Sparkling,Foodservice,29080.35,24.6,67.46,1.0837,72.78,76.7,90.81,3.54,55168,119950.16,31492.01
2024-06-02,Southeast,Sparkling,Dollar,27387.85,18.68,72.93,1.0837,57.33,65.01,92.4,1.07,52470,111361.48,32696.47
2024-06-02,West,Still,Dollar,35626.31,20.68,96.15,1.0837,35.34,81.62,81.61,4.81,47087,103643.86,33933.12
2024-06-02,Southeast,Juice,Foodservice,15509.0,26.43,100.47,1.0837,59.72,97.28,81.37,4.06,48534,106054.93,30923.05
2024-06-02,West,Energy,Grocery,39641.88,18.84,64.84,1.0837,60.7,76.35,94.4,3.9,55222,120487.5,36358.72
2024-06-02,Midwest,Energy,Convenience,44982.84,25.71,91.96,1.0837,39.55,83.49,92.46,-1.42,54427,112677.85,34026.83
2024-06-02,West,Tea,Foodservice,18278.28,23.77,41.8,1.0837,55.82,57.81,85.51,1.78,51972,111086.64,29347.33
2024-06-02,Northeast,Tea,Convenience,36872.69,17.91,93.08,1.0837,90.31,70.35,100.0,1.81,39217,83842.7,22335.08
2024-06-02,Northeast,Sparkling,Dollar,28200.81,24.64,77.3,1.0837,45.21,64.06,84.22,-4.43,41610,83511.97,23296.43
2024-06-02,West,Tea,Grocery,25889.9,7.88,84.64,1.0837,63.22,90.03,99.33,11.35,48952,114469.45,41664.63
2024-06-02,Northeast,Still,Foodservice,10921.99,11.84,67.07,1.0837,40.98,70.27,99.11,-2.35,38897,79765.02,27816.15
2024-06-02,Northeast,Energy,Foodservice,23548.13,25.72,83.8,1.0837,16.74,75.72,94.08,-2.17,68213,140145.12,44651.66
2024-06-02,West,Energy,Club,34153.76,15.75,59.72,1.0837,60.43,67.36,100.0,-5.76,65699,130015.28,39796.42
2024-06-02,Northeast,Energy,Convenience,63144.89,20.19,72.85,1.0837,40.57,80.79,93.31,-0.61,61807,128997.14,41652.85
2024-06-02,Northeast,Still,Grocery,33759.76,22.41,52.03,1.0837,50.06,66.62,95.56,-0.17,40977,85901.39,24614.6
2024-06-02,West,Juice,Grocery,40442.36,10.71,90.94,1.0837,69.02,97.58,95.22,-0.04,36375,76353.61,26957.26
2024-06-02,Midwest,Tea,Convenience,32196.12,24.3,88.6,1.0837,71.7,81.06,91.34,2.0,37251,79793.01,21538.55
2024-06-02,Southwest,Sparkling,Dollar,20839.59,12.41,51.49,1.0837,73.09,80.51,85.63,-3.41,53111,107732.17,34673.85
2024-06-02,Northeast,Sparkling,Grocery,16863.07,16.51,52.57,1.0837,43.49,73.04,92.41,4.28,59372,130016.18,42615.95
2024-06-02,Southwest,Sparkling,Club,30862.61,31.95,77.41,1.0837,45.06,83.28,92.26,1.91,52837,113079.18,30221.55
2024-06-02,West,Energy,Grocery,52880.6,0.0,60.7,1.0837,19.88,85.66,91.72,2.55,66291,142756.02,63252.49
2024-06-02,Midwest,Sparkling,Dollar,23735.96,20.64,51.81,1.0837,85.3,66.17,100.0,2.17,48878,104870.34,26734.28
2024-06-02,Northeast,Still,Club,33960.73,14.55,71.48,1.0837,69.67,82.6,92.49,1.13,36038,76536.47,24356.26
2024-06-02,Southeast,Still,Convenience,10876.87,7.52,79.07,1.0837,30.1,65.31,100.0,-1.67,51890,107153.57,40175.68
2024-06-02,Northeast,Sparkling,Grocery,45876.26,19.81,69.39,1.0837,6.48,85.63,71.66,-0.63,48258,100708.17,37048.91
2024-06-02,Midwest,Juice,Club,10426.21,13.65,58.78,1.0837,70.07,90.9,84.1,-3.82,32281,65204.16,21588.81
2024-06-02,West,Energy,Dollar,22474.61,27.02,90.68,1.0837,42.4,93.37,95.21,-3.38,64888,131653.75,39997.12
2024-06-02,Northeast,Juice,Club,42582.09,5.44,84.94,1.0837,54.32,76.01,87.71,0.69,39376,83259.87,30755.68
2024-06-02,West,Still,Convenience,26499.46,24.83,67.05,1.0837,44.08,84.08,93.41,-3.0,40707,82918.92,25005.47
2024-06-02,West,Still,Club,14243.18,16.48,48.74,1.0837,59.18,74.52,86.63,1.84,46456,99354.19,31012.44
2024-06-02,West,Juice,Foodservice,32994.18,11.21,69.15,1.0837,59.19,79.87,100.0,3.68,39452,85896.14,29378.81
2024-06-02,Midwest,Tea,Grocery,39197.22,27.05,76.43,1.0837,99.56,79.24,86.04,0.24,42761,90015.95,20205.89
2024-06-02,West,Sparkling,Dollar,35321.77,13.08,76.93,1.0837,77.46,77.04,83.62,1.87,59304,126871.49,39340.04
2024-06-02,West,Juice,Dollar,34257.23,18.18,59.23,1.0837,45.49,100.0,82.22,0.05,45589,95785.49,33325.63
2024-06-02,Midwest,Still,Dollar,31405.83,18.68,76.48,1.0837,49.64,86.67,87.07,-2.47,48063,98441.16,32116.42
2024-06-02,Northeast,Still,Club,14076.93,15.46,49.23,1.0837,40.23,74.79,88.19,4.1,47181,103147.55,34875.09
2024-06-02,Midwest,Tea,Dollar,65616.09,39.8,71.83,1.0837,28.59,93.28,85.29,-3.13,39052,79445.53,20733.6
2024-06-02,West,Energy,Foodservice,16633.33,15.89,68.22,1.0837,46.91,94.03,93.42,-3.88,53765,108521.53,37995.04
2024-06-02,Southeast,Energy,Convenience,21228.29,18.73,67.63,1.0837,72.9,90.59,96.85,0.86,64149,135873.47,41376.07
2024-06-02,Southeast,Tea,Grocery,57049.73,23.63,69.9,1.0837,63.37,79.68,95.45,-5.18,48274,96119.79,26982.79
2024-06-02,Southeast,Tea,Club,27568.66,35.8,52.12,1.0837,49.84,83.78,88.23,-5.1,52699,105018.56,25729.52
2024-06-02,Southwest,Juice,Grocery,26474.08,15.6,70.7,1.0837,33.93,75.73,94.57,2.44,26411,56816.47,19630.99
2024-06-02,Southwest,Sparkling,Convenience,41066.27,18.82,71.4,1.0837,47.22,68.54,93.4,4.11,47272,103345.93,31846.55
2024-06-02,Southwest,Sparkling,Convenience,13767.29,26.09,78.19,1.0837,44.28,78.47,90.17,10.38,54193,125615.68,36352.41
2024-06-02,West,Juice,Dollar,24377.05,11.01,58.09,1.0837,59.27,75.45,99.33,-0.62,44179,92199.5,31159.39
2024-06-02,Midwest,Energy,Club,22883.57,10.19,84.26,1.0837,10.82,95.83,96.55,-2.83,52549,107226.49,44833.48
2024-06-02,Northeast,Still,Dollar,14414.96,23.62,54.3,1.0837,44.07,94.54,85.95,-4.83,50053,100036.74,31883.91
2024-06-02,Southwest,Energy,Dollar,29936.69,28.58,77.24,1.0837,56.03,84.17,93.16,2.79,54434,117497.55,31883.22
2024-06-02,Southeast,Sparkling,Dollar,23683.74,21.47,52.98,1.0837,37.78,73.73,84.56,-1.68,63838,131802.55,41170.32
2024-06-02,Southwest,Energy,Convenience,27177.69,23.36,71.06,1.0837,29.57,71.49,95.01,4.33,71229,156060.64,48436.77
2024-06-02,Northeast,Juice,Convenience,19044.41,20.34,69.7,1.0837,27.78,79.3,88.48,2.0,36347,77856.11,26064.65
2024-06-02,Northeast,Still,Dollar,24580.38,9.35,66.18,1.0837,90.96,90.24,83.58,4.31,48542,106332.71,34741.52
2024-06-02,Southwest,Still,Convenience,27318.53,9.69,70.83,1.0837,71.17,100.0,89.34,9.31,45178,103709.32,37127.52
2024-06-09,West,Energy,Convenience,28896.82,9.05,78.46,1.0638,41.25,85.15,89.45,8.59,59277,135170.98,51044.73
2024-06-09,Southwest,Still,Dollar,27942.47,11.8,62.76,1.0638,78.28,96.79,90.31,0.79,39747,84127.44,28345.38
2024-06-09,West,Juice,Grocery,50550.23,24.26,60.13,1.0638,46.13,79.2,100.0,-2.54,29015,59386.12,17605.58
2024-06-09,Northeast,Still,Club,12804.22,8.81,65.12,1.0638,51.65,82.09,89.55,3.08,35919,77752.61,28286.23
2024-06-09,Southwest,Juice,Grocery,15056.47,10.93,58.89,1.0638,47.12,89.0,97.38,-8.63,33417,64116.13,23520.91
2024-06-09,Southeast,Sparkling,Grocery,20986.62,16.37,66.37,1.0638,50.23,89.99,87.2,1.5,65099,138759.05,47146.82
2024-06-09,Northeast,Energy,Dollar,28724.46,16.92,63.34,1.0638,52.69,79.98,91.88,2.87,62534,135092.98,43689.3
2024-06-09,Southeast,Tea,Grocery,8258.6,10.15,67.7,1.0638,62.79,91.06,92.92,0.64,36853,77885.94,27672.33
2024-06-09,Southwest,Sparkling,Foodservice,26534.6,4.12,75.96,1.0638,48.02,94.06,90.07,3.52,57520,125047.47,50321.24
2024-06-09,Southeast,Energy,Convenience,16942.02,20.93,59.5,1.0638,67.6,76.36,93.37,0.89,66850,141628.04,40309.64
2024-06-09,Northeast,Juice,Club,29623.21,12.7,56.47,1.0638,45.22,87.88,84.12,2.81,34189,73814.82,26550.28
2024-06-09,West,Juice,Foodservice,24158.27,7.94,68.54,1.0638,61.66,78.05,86.03,-0.49,39866,83311.6,29336.78
2024-06-09,Southeast,Sparkling,Convenience,44730.82,11.89,35.83,1.0638,60.3,82.16,93.1,7.69,48750,110245.13,37511.4
2024-06-09,Southwest,Still,Grocery,15227.52,18.67,53.9,1.0638,60.39,62.24,90.25,-0.45,49652,103798.41,29809.17
2024-06-09,West,Still,Grocery,51763.57,27.95,51.21,1.0638,52.46,91.64,96.72,10.34,34749,80521.87,23067.8
2024-06-09,Northeast,Still,Club,14199.85,8.62,51.43,1.0638,48.56,78.57,98.79,6.67,48798,109307.41,39805.34
2024-06-09,Midwest,Energy,Grocery,66559.94,23.68,76.96,1.0638,27.24,79.41,86.39,5.81,48692,108193.72,34655.53
2024-06-09,Southeast,Juice,Foodservice,26383.72,13.12,86.88,1.0638,50.85,82.88,98.03,-2.63,33432,68363.33,23649.77
2024-06-09,Southwest,Energy,Foodservice,27736.27,10.54,73.22,1.0638,86.95,90.94,92.73,-5.02,58664,117007.37,38205.54
2024-06-09,Southeast,Sparkling,Convenience,37093.32,11.38,54.69,1.0638,45.62,84.1,86.06,-3.45,64598,130979.41,47286.32
2024-06-09,Northeast,Juice,Foodservice,15222.57,38.34,66.82,1.0638,19.72,87.59,90.33,5.34,50224,111103.21,30123.88
2024-06-09,Southeast,Still,Grocery,31332.81,34.42,70.08,1.0638,43.01,79.58,92.02,-2.71,43678,89236.23,22683.99
2024-06-09,West,Still,Club,24863.85,13.65,68.43,1.0638,52.01,72.1,92.58,5.24,42050,92927.97,30691.77
2024-06-09,Midwest,Still,Dollar,19533.5,28.2,101.03,1.0638,63.36,88.98,97.61,3.28,48594,105393.26,28487.28
2024-06-09,Southeast,Tea,Grocery,11500.38,13.77,50.13,1.0638,51.14,84.19,97.22,0.89,39271,83206.02,28634.06
2024-06-09,Southwest,Juice,Club,19057.41,26.46,81.13,1.0638,30.13,73.71,87.86,3.49,42076,91439.89,27264.01
2024-06-09,Northeast,Energy,Foodservice,14683.73,18.68,55.83,1.0638,57.86,83.35,92.69,4.9,65816,144992.2,45439.32
2024-06-09,Northeast,Sparkling,Dollar,32322.75,23.17,49.41,1.0638,14.9,82.33,79.25,-5.25,53887,107225.73,36411.04
2024-06-09,West,Still,Grocery,53586.29,17.92,68.17,1.0638,52.41,86.85,78.88,-0.09,50877,106745.63,34886.35
2024-06-09,Southwest,Sparkling,Dollar,44811.57,21.32,66.45,1.0638,47.17,89.16,98.88,-4.48,50175,100650.09,32183.6
2024-06-09,Northeast,Juice,Foodservice,30493.65,19.53,73.32,1.0638,47.47,91.14,94.83,1.51,36670,78173.13,25779.53
2024-06-09,Southeast,Juice,Convenience,55438.57,12.56,90.62,1.0638,46.3,91.29,92.55,0.45,47450,100092.46,36321.09
2024-06-09,West,Still,Convenience,22203.83,25.74,62.83,1.0638,37.29,84.12,100.0,1.91,33139,70923.3,21634.91
2024-06-09,Midwest,Sparkling,Grocery,40833.56,30.22,55.39,1.0638,37.57,83.52,88.09,-0.05,53170,111605.39,31663.18
2024-06-09,Northeast,Juice,Convenience,50857.54,17.57,64.76,1.0638,54.18,86.78,92.28,2.0,51198,109665.06,35791.61
2024-06-09,Northeast,Tea,Convenience,33961.57,26.09,75.73,1.0638,63.05,90.63,94.15,1.1,26867,57040.79,16088.17
2024-06-09,Midwest,Juice,Club,73861.65,18.37,84.73,1.0638,48.85,73.67,99.36,4.02,41167,89928.21,28243.75
2024-06-09,Southwest,Juice,Grocery,39150.22,24.24,64.42,1.0638,0.0,80.55,90.56,0.01,25856,54302.58,18969.38
2024-06-09,Southeast,Juice,Dollar,18411.11,30.93,83.23,1.0638,50.33,82.38,83.99,7.79,50931,115284.13,30550.43
2024-06-09,Midwest,Sparkling,Convenience,26138.35,6.39,83.22,1.0638,45.24,89.04,94.95,6.64,50200,112423.34,43803.66
2024-06-09,Southwest,Energy,Club,15303.71,21.11,44.42,1.0638,36.77,87.41,99.3,-2.37,53308,109294.0,36100.41
2024-06-09,Midwest,Juice,Foodservice,29574.23,12.97,54.96,1.0638,41.92,72.99,94.5,-2.52,25471,52141.13,18017.23
2024-06-09,Northeast,Tea,Dollar,34828.69,7.29,75.38,1.0638,30.54,70.33,88.98,3.7,41266,89861.04,34243.63
2024-06-09,Southeast,Sparkling,Convenience,31314.07,29.08,61.66,1.0638,81.19,83.95,100.0,1.82,57936,123880.52,29842.72
2024-06-09,Northeast,Juice,Club,40763.24,26.91,103.13,1.0638,33.84,86.14,90.35,2.5,30440,65520.77,20035.28
2024-06-09,Northeast,Energy,Dollar,22314.01,13.14,81.12,1.0638,55.02,100.0,98.36,5.06,56887,125504.48,45214.51
2024-06-09,West,Energy,Foodservice,69003.49,24.05,87.22,1.0638,47.11,73.45,87.99,2.1,69234,148450.42,43043.88
2024-06-09,Southwest,Energy,Convenience,16448.42,23.24,76.64,1.0638,68.52,73.26,83.98,2.46,58471,125803.04,33920.86
2024-06-09,Northeast,Sparkling,Dollar,15080.54,3.76,49.06,1.0638,69.1,72.12,81.57,2.59,47764,102901.97,36660.07
2024-06-09,Midwest,Energy,Dollar,25825.36,23.96,65.64,1.0638,93.48,85.41,94.14,1.41,47236,100590.31,25360.91
2024-06-09,Northeast,Energy,Foodservice,49881.23,19.1,65.22,1.0638,19.75,81.96,90.26,2.44,56729,122039.7,42993.13
2024-06-09,Midwest,Tea,Foodservice,22702.38,28.98,73.51,1.0638,64.21,65.58,91.82,-5.25,32665,64997.55,15585.81
2024-06-09,Southwest,Energy,Convenience,15806.6,4.45,63.84,1.0638,77.33,84.45,87.73,-2.47,61336,125629.8,44937.79
2024-06-09,Southwest,Juice,Dollar,60411.95,22.88,81.39,1.0638,46.65,82.09,91.82,-6.94,33431,65333.05,19952.67
2024-06-09,Southwest,Juice,Convenience,23049.82,25.01,74.4,1.0638,32.36,87.62,84.64,3.58,34988,76103.66,24178.03
2024-06-09,West,Tea,Grocery,33692.49,31.67,78.5,1.0638,49.38,76.49,99.66,-3.74,45470,91915.81,23544.44
